asset_id,hostname,vendor,product,version,criticality,internet_facing
A02834,cisco-asa-2834,Cisco,ASA,2.1.86,Critical,No
A02835,microsoft-windows-server-2835,Microsoft,Windows Server,4.3.28,Low,No
A02836,vmware-vcenter-2836,VMware,vCenter,8.1.10,High,No
A02837,oracle-oracle-db-2837,Oracle,Oracle DB,2.0.38,Medium,No
A02838,microsoft-windows-server-2838,Microsoft,Windows Server,7.3.77,Low,No
A02839,oracle-weblogic-2839,Oracle,WebLogic,6.7.50,Low,No
A02840,linux-redhat-2840,Linux,RedHat,5.3.65,Medium,Yes
A02841,cisco-asa-2841,Cisco,ASA,4.3.57,Medium,Yes
A02842,oracle-weblogic-2842,Oracle,WebLogic,9.6.5,Medium,Yes
A02843,oracle-weblogic-2843,Oracle,WebLogic,5.4.71,Medium,No
A02844,cisco-meraki-2844,Cisco,Meraki,3.6.94,Low,No
A02845,apache-apache-http-server-2845,Apache,Apache HTTP Server,7.5.97,Low,Yes
A02846,linux-centos-2846,Linux,CentOS,7.8.66,Medium,No
A02847,linux-redhat-2847,Linux,RedHat,6.9.47,High,No
A02848,linux-centos-2848,Linux,CentOS,8.8.60,Medium,No
A02849,microsoft-sql-server-2849,Microsoft,SQL Server,7.4.80,Critical,No
A02850,microsoft-exchange-server-2850,Microsoft,Exchange Server,6.3.7,Critical,Yes
A02851,cisco-asa-2851,Cisco,ASA,8.8.32,Medium,Yes
A02852,apache-tomcat-2852,Apache,Tomcat,2.2.86,Low,No
A02853,cisco-meraki-2853,Cisco,Meraki,3.7.63,Critical,No
A02854,oracle-weblogic-2854,Oracle,WebLogic,3.7.58,Medium,No
A02855,cisco-meraki-2855,Cisco,Meraki,2.2.28,Critical,Yes
A02856,cisco-meraki-2856,Cisco,Meraki,1.5.59,Low,No
A02857,apache-tomcat-2857,Apache,Tomcat,8.6.49,Low,No
A02858,apache-tomcat-2858,Apache,Tomcat,4.7.47,High,Yes
A02859,cisco-asa-2859,Cisco,ASA,4.8.65,Low,No
A02860,vmware-vcenter-2860,VMware,vCenter,8.7.7,High,No
A02861,vmware-vcenter-2861,VMware,vCenter,1.4.45,Medium,No
A02862,cisco-asa-2862,Cisco,ASA,5.2.27,Medium,No
A02863,apache-apache-http-server-2863,Apache,Apache HTTP Server,5.3.64,Medium,Yes
A02864,microsoft-exchange-server-2864,Microsoft,Exchange Server,2.0.14,Medium,Yes
A02865,vmware-vcenter-2865,VMware,vCenter,1.5.17,High,No
A02866,cisco-meraki-2866,Cisco,Meraki,7.6.18,Medium,No
A02867,apache-apache-http-server-2867,Apache,Apache HTTP Server,4.6.96,Low,Yes
A02868,vmware-esxi-2868,VMware,ESXi,3.3.81,High,No
A02869,vmware-vcenter-2869,VMware,vCenter,9.8.64,Medium,Yes
A02870,microsoft-sql-server-2870,Microsoft,SQL Server,4.9.48,High,No
A02871,vmware-vcenter-2871,VMware,vCenter,5.3.61,High,Yes
A02872,cisco-ios-xe-2872,Cisco,IOS XE,10.7.64,Low,Yes
A02873,cisco-meraki-2873,Cisco,Meraki,7.1.57,Low,No
A02874,microsoft-sql-server-2874,Microsoft,SQL Server,7.3.47,Critical,Yes
A02875,linux-redhat-2875,Linux,RedHat,10.3.39,Low,Yes
A02876,apache-tomcat-2876,Apache,Tomcat,2.8.6,Critical,No
A02877,vmware-vcenter-2877,VMware,vCenter,2.3.10,Medium,Yes
A02878,apache-apache-http-server-2878,Apache,Apache HTTP Server,1.1.24,Low,No
A02879,apache-tomcat-2879,Apache,Tomcat,6.3.84,Medium,No
A02880,linux-redhat-2880,Linux,RedHat,9.0.30,Medium,No
A02881,linux-centos-2881,Linux,CentOS,8.6.78,Low,No
A02882,vmware-esxi-2882,VMware,ESXi,3.2.6,Medium,No
A02883,vmware-esxi-2883,VMware,ESXi,8.2.81,High,No
A02884,apache-apache-http-server-2884,Apache,Apache HTTP Server,1.1.91,Low,Yes
A02885,linux-redhat-2885,Linux,RedHat,4.3.90,High,Yes
A02886,apache-apache-http-server-2886,Apache,Apache HTTP Server,9.2.51,Medium,Yes
A02887,linux-ubuntu-2887,Linux,Ubuntu,8.9.89,Medium,Yes
A02888,apache-apache-http-server-2888,Apache,Apache HTTP Server,4.2.91,High,No
A02889,vmware-esxi-2889,VMware,ESXi,7.4.42,Low,No
A02890,apache-apache-http-server-2890,Apache,Apache HTTP Server,1.3.51,High,No
A02891,apache-apache-http-server-2891,Apache,Apache HTTP Server,9.9.16,Critical,No
A02892,cisco-meraki-2892,Cisco,Meraki,10.9.71,High,No
A02893,cisco-meraki-2893,Cisco,Meraki,5.6.74,Critical,Yes
A02894,vmware-vcenter-2894,VMware,vCenter,5.6.6,High,No
A02895,oracle-oracle-db-2895,Oracle,Oracle DB,4.9.35,High,Yes
A02896,cisco-asa-2896,Cisco,ASA,2.7.79,Medium,No
A02897,microsoft-exchange-server-2897,Microsoft,Exchange Server,6.8.74,Critical,No
A02898,linux-redhat-2898,Linux,RedHat,10.7.98,Critical,No
A02899,oracle-oracle-db-2899,Oracle,Oracle DB,9.8.20,High,No
A02900,linux-centos-2900,Linux,CentOS,6.8.20,Low,No
A02901,apache-apache-http-server-2901,Apache,Apache HTTP Server,2.1.20,Medium,No
A02902,linux-ubuntu-2902,Linux,Ubuntu,2.9.50,Medium,Yes
A02903,apache-tomcat-2903,Apache,Tomcat,10.8.49,Medium,Yes
A02904,cisco-meraki-2904,Cisco,Meraki,2.1.60,Medium,No
A02905,vmware-vcenter-2905,VMware,vCenter,9.3.72,Low,No
A02906,microsoft-sql-server-2906,Microsoft,SQL Server,4.5.28,Low,No
A02907,vmware-esxi-2907,VMware,ESXi,4.2.5,Critical,No
A02908,apache-tomcat-2908,Apache,Tomcat,10.1.50,Medium,Yes
A02909,oracle-oracle-db-2909,Oracle,Oracle DB,3.6.89,Medium,No
A02910,apache-tomcat-2910,Apache,Tomcat,5.9.27,Medium,Yes
A02911,linux-centos-2911,Linux,CentOS,3.9.99,Low,Yes
A02912,apache-tomcat-2912,Apache,Tomcat,6.4.63,Critical,No
A02913,cisco-meraki-2913,Cisco,Meraki,6.7.17,High,No
A02914,vmware-vcenter-2914,VMware,vCenter,9.6.95,Critical,No
A02915,cisco-asa-2915,Cisco,ASA,9.0.56,Medium,No
A02916,vmware-esxi-2916,VMware,ESXi,4.0.24,Medium,No
A02917,linux-redhat-2917,Linux,RedHat,3.8.86,Medium,No
A02918,apache-tomcat-2918,Apache,Tomcat,8.8.27,High,No
A02919,vmware-vcenter-2919,VMware,vCenter,6.1.69,Low,Yes
A02920,apache-tomcat-2920,Apache,Tomcat,4.7.24,Low,No
A02921,oracle-weblogic-2921,Oracle,WebLogic,10.8.44,Low,No
A02922,oracle-weblogic-2922,Oracle,WebLogic,3.6.15,Critical,No
A02923,linux-ubuntu-2923,Linux,Ubuntu,5.8.10,High,No
A02924,microsoft-exchange-server-2924,Microsoft,Exchange Server,4.3.65,High,No
A02925,linux-redhat-2925,Linux,RedHat,5.0.34,High,Yes
A02926,cisco-ios-xe-2926,Cisco,IOS XE,9.0.6,Medium,No
A02927,oracle-weblogic-2927,Oracle,WebLogic,2.2.18,Medium,No
A02928,linux-centos-2928,Linux,CentOS,8.0.6,High,No
A02929,apache-apache-http-server-2929,Apache,Apache HTTP Server,10.7.95,High,No
A02930,microsoft-exchange-server-2930,Microsoft,Exchange Server,6.2.44,Critical,Yes
A02931,microsoft-exchange-server-2931,Microsoft,Exchange Server,1.7.68,Medium,Yes
A02932,apache-apache-http-server-2932,Apache,Apache HTTP Server,5.6.30,Medium,No
A02933,apache-tomcat-2933,Apache,Tomcat,8.6.87,Medium,No
A02934,oracle-weblogic-2934,Oracle,WebLogic,3.9.86,Medium,No
A02935,cisco-meraki-2935,Cisco,Meraki,2.4.6,Medium,No
A02936,linux-centos-2936,Linux,CentOS,8.7.5,Critical,Yes
A02937,vmware-vcenter-2937,VMware,vCenter,6.4.68,Critical,No
A02938,linux-ubuntu-2938,Linux,Ubuntu,2.4.26,Low,No
A02939,oracle-oracle-db-2939,Oracle,Oracle DB,6.0.95,High,No
A02940,linux-redhat-2940,Linux,RedHat,9.0.43,High,No
A02941,apache-tomcat-2941,Apache,Tomcat,6.2.74,High,No
A02942,microsoft-windows-server-2942,Microsoft,Windows Server,4.0.58,High,No
A02943,cisco-meraki-2943,Cisco,Meraki,7.7.92,Medium,No
A02944,cisco-asa-2944,Cisco,ASA,10.2.48,High,No
A02945,linux-centos-2945,Linux,CentOS,2.9.48,High,Yes
A02946,apache-apache-http-server-2946,Apache,Apache HTTP Server,6.1.13,Low,No
A02947,linux-ubuntu-2947,Linux,Ubuntu,1.5.83,Critical,No
A02948,linux-ubuntu-2948,Linux,Ubuntu,5.3.21,High,No
A02949,microsoft-windows-server-2949,Microsoft,Windows Server,1.2.80,Low,No
A02950,linux-redhat-2950,Linux,RedHat,8.2.43,Critical,Yes
A02951,apache-apache-http-server-2951,Apache,Apache HTTP Server,6.7.24,High,Yes
A02952,vmware-vcenter-2952,VMware,vCenter,1.5.30,Low,No
A02953,apache-apache-http-server-2953,Apache,Apache HTTP Server,5.7.56,High,No
A02954,microsoft-windows-server-2954,Microsoft,Windows Server,8.6.66,Medium,Yes
A02955,cisco-meraki-2955,Cisco,Meraki,7.7.14,Low,No
A02956,oracle-oracle-db-2956,Oracle,Oracle DB,1.2.87,Critical,No
A02957,apache-apache-http-server-2957,Apache,Apache HTTP Server,10.0.85,Critical,No
A02958,oracle-oracle-db-2958,Oracle,Oracle DB,6.2.91,Critical,No
A02959,cisco-ios-xe-2959,Cisco,IOS XE,6.1.38,Medium,No
A02960,apache-apache-http-server-2960,Apache,Apache HTTP Server,6.9.34,High,No
A02961,apache-tomcat-2961,Apache,Tomcat,7.7.99,High,No
A02962,oracle-oracle-db-2962,Oracle,Oracle DB,6.3.19,Critical,Yes
A02963,cisco-ios-xe-2963,Cisco,IOS XE,2.1.33,Critical,Yes
A02964,vmware-vcenter-2964,VMware,vCenter,7.5.60,Medium,Yes
A02965,linux-ubuntu-2965,Linux,Ubuntu,10.9.22,Low,No
A02966,oracle-weblogic-2966,Oracle,WebLogic,8.9.72,High,Yes
A02967,cisco-meraki-2967,Cisco,Meraki,10.2.0,Critical,No
A02968,apache-tomcat-2968,Apache,Tomcat,9.7.7,Medium,No
A02969,linux-ubuntu-2969,Linux,Ubuntu,3.7.30,Medium,Yes
A02970,linux-centos-2970,Linux,CentOS,3.8.6,Low,No
A02971,apache-tomcat-2971,Apache,Tomcat,2.5.48,High,Yes
A02972,microsoft-windows-server-2972,Microsoft,Windows Server,2.4.98,High,Yes
A02973,oracle-oracle-db-2973,Oracle,Oracle DB,8.0.48,Low,Yes
A02974,linux-redhat-2974,Linux,RedHat,8.0.95,Critical,Yes
A02975,microsoft-exchange-server-2975,Microsoft,Exchange Server,9.4.23,Medium,Yes
A02976,vmware-esxi-2976,VMware,ESXi,5.3.75,Medium,Yes
A02977,microsoft-exchange-server-2977,Microsoft,Exchange Server,1.8.23,Critical,No
A02978,microsoft-sql-server-2978,Microsoft,SQL Server,5.7.66,Medium,No
A02979,vmware-vcenter-2979,VMware,vCenter,6.6.94,High,No
A02980,microsoft-windows-server-2980,Microsoft,Windows Server,4.3.11,Low,No
A02981,apache-tomcat-2981,Apache,Tomcat,5.0.42,High,No
A02982,oracle-oracle-db-2982,Oracle,Oracle DB,9.8.61,Medium,No
A02983,cisco-meraki-2983,Cisco,Meraki,10.7.24,Low,Yes
A02984,linux-centos-2984,Linux,CentOS,4.4.60,Medium,No
A02985,microsoft-windows-server-2985,Microsoft,Windows Server,5.2.31,High,No
A02986,cisco-meraki-2986,Cisco,Meraki,4.0.45,High,No
A02987,cisco-meraki-2987,Cisco,Meraki,5.1.86,High,Yes
A02988,vmware-vcenter-2988,VMware,vCenter,3.9.59,High,Yes
A02989,microsoft-exchange-server-2989,Microsoft,Exchange Server,9.7.55,Low,No
A02990,linux-centos-2990,Linux,CentOS,2.4.51,High,Yes
A02991,vmware-esxi-2991,VMware,ESXi,4.7.50,Critical,No
A02992,microsoft-windows-server-2992,Microsoft,Windows Server,3.1.85,High,No
A02993,cisco-ios-xe-2993,Cisco,IOS XE,1.4.80,Medium,Yes
A02994,linux-redhat-2994,Linux,RedHat,4.5.3,High,Yes
A02995,oracle-oracle-db-2995,Oracle,Oracle DB,8.8.22,Critical,No
A02996,apache-apache-http-server-2996,Apache,Apache HTTP Server,4.0.36,High,No
A02997,oracle-oracle-db-2997,Oracle,Oracle DB,2.7.22,Medium,No
A02998,cisco-meraki-2998,Cisco,Meraki,2.1.11,High,Yes
A02999,linux-centos-2999,Linux,CentOS,1.6.33,Medium,Yes
A03000,cisco-ios-xe-3000,Cisco,IOS XE,4.4.9,Medium,Yes
A03001,vmware-vcenter-3001,VMware,vCenter,7.5.5,Medium,No
A03002,apache-apache-http-server-3002,Apache,Apache HTTP Server,7.7.61,Low,Yes
A03003,oracle-oracle-db-3003,Oracle,Oracle DB,8.3.31,High,No
A03004,cisco-meraki-3004,Cisco,Meraki,5.9.7,Low,No
A03005,linux-ubuntu-3005,Linux,Ubuntu,1.4.52,Low,No
A03006,microsoft-exchange-server-3006,Microsoft,Exchange Server,1.0.88,Critical,No
A03007,oracle-oracle-db-3007,Oracle,Oracle DB,1.9.23,Critical,Yes
A03008,microsoft-sql-server-3008,Microsoft,SQL Server,10.4.43,Low,Yes
A03009,apache-tomcat-3009,Apache,Tomcat,9.9.57,Critical,Yes
A03010,vmware-esxi-3010,VMware,ESXi,3.1.30,High,No
A03011,oracle-weblogic-3011,Oracle,WebLogic,6.5.92,High,No
A03012,apache-tomcat-3012,Apache,Tomcat,8.5.80,High,Yes
A03013,cisco-asa-3013,Cisco,ASA,1.5.90,Medium,No
A03014,apache-tomcat-3014,Apache,Tomcat,9.0.95,Medium,No
A03015,oracle-weblogic-3015,Oracle,WebLogic,9.3.86,Critical,No
A03016,apache-tomcat-3016,Apache,Tomcat,5.7.64,Medium,Yes
A03017,linux-redhat-3017,Linux,RedHat,8.0.17,Medium,No
A03018,apache-tomcat-3018,Apache,Tomcat,8.7.86,Low,No
A03019,cisco-meraki-3019,Cisco,Meraki,5.4.13,High,Yes
A03020,linux-ubuntu-3020,Linux,Ubuntu,3.9.94,Critical,No
A03021,apache-tomcat-3021,Apache,Tomcat,8.5.97,Medium,No
A03022,apache-tomcat-3022,Apache,Tomcat,4.9.44,Critical,No
A03023,apache-tomcat-3023,Apache,Tomcat,2.2.7,Critical,Yes
A03024,cisco-ios-xe-3024,Cisco,IOS XE,1.3.49,Medium,No
A03025,apache-apache-http-server-3025,Apache,Apache HTTP Server,8.8.15,Critical,No
A03026,microsoft-windows-server-3026,Microsoft,Windows Server,2.6.89,Medium,No
A03027,vmware-esxi-3027,VMware,ESXi,5.7.52,High,No
A03028,vmware-esxi-3028,VMware,ESXi,10.4.42,High,No
A03029,vmware-vcenter-3029,VMware,vCenter,10.0.41,Medium,No
A03030,oracle-oracle-db-3030,Oracle,Oracle DB,10.1.78,Medium,No
A03031,apache-apache-http-server-3031,Apache,Apache HTTP Server,5.3.26,High,Yes
A03032,vmware-vcenter-3032,VMware,vCenter,4.4.11,Medium,No
A03033,vmware-vcenter-3033,VMware,vCenter,9.7.62,Low,No
A03034,oracle-oracle-db-3034,Oracle,Oracle DB,6.8.35,Critical,No
A03035,cisco-meraki-3035,Cisco,Meraki,2.9.75,Low,No
A03036,apache-apache-http-server-3036,Apache,Apache HTTP Server,9.4.6,Critical,No
A03037,vmware-esxi-3037,VMware,ESXi,9.9.12,Medium,No
A03038,oracle-oracle-db-3038,Oracle,Oracle DB,6.5.41,Critical,Yes
A03039,linux-redhat-3039,Linux,RedHat,9.8.18,Medium,No
A03040,vmware-esxi-3040,VMware,ESXi,9.4.28,High,No
A03041,microsoft-exchange-server-3041,Microsoft,Exchange Server,3.9.87,Low,No
A03042,oracle-weblogic-3042,Oracle,WebLogic,2.6.23,Medium,Yes
A03043,microsoft-exchange-server-3043,Microsoft,Exchange Server,7.8.77,High,No
A03044,oracle-weblogic-3044,Oracle,WebLogic,5.7.42,Medium,No
A03045,apache-tomcat-3045,Apache,Tomcat,10.5.31,Low,No
A03046,oracle-oracle-db-3046,Oracle,Oracle DB,3.9.28,Medium,No
A03047,oracle-oracle-db-3047,Oracle,Oracle DB,7.3.25,Low,Yes
A03048,linux-ubuntu-3048,Linux,Ubuntu,9.9.33,Medium,No
A03049,vmware-esxi-3049,VMware,ESXi,10.2.28,Low,Yes
A03050,oracle-oracle-db-3050,Oracle,Oracle DB,8.6.64,Medium,Yes
A03051,linux-centos-3051,Linux,CentOS,10.4.52,Critical,Yes
A03052,apache-tomcat-3052,Apache,Tomcat,2.0.66,High,No
A03053,apache-apache-http-server-3053,Apache,Apache HTTP Server,2.6.62,Low,No
A03054,microsoft-exchange-server-3054,Microsoft,Exchange Server,8.0.6,Medium,No
A03055,linux-ubuntu-3055,Linux,Ubuntu,1.6.77,High,Yes
A03056,oracle-oracle-db-3056,Oracle,Oracle DB,9.2.90,Low,No
A03057,cisco-meraki-3057,Cisco,Meraki,7.7.8,Low,No
A03058,linux-redhat-3058,Linux,RedHat,3.3.42,Medium,No
A03059,apache-apache-http-server-3059,Apache,Apache HTTP Server,10.3.78,Medium,Yes
A03060,linux-redhat-3060,Linux,RedHat,4.3.5,High,Yes
A03061,linux-ubuntu-3061,Linux,Ubuntu,9.5.77,Medium,No
A03062,oracle-oracle-db-3062,Oracle,Oracle DB,9.0.20,Low,No
A03063,linux-ubuntu-3063,Linux,Ubuntu,1.6.85,Medium,Yes
A03064,linux-ubuntu-3064,Linux,Ubuntu,4.0.74,Medium,No
A03065,microsoft-sql-server-3065,Microsoft,SQL Server,9.0.88,Medium,No
A03066,cisco-asa-3066,Cisco,ASA,5.5.17,Low,No
A03067,apache-tomcat-3067,Apache,Tomcat,7.2.28,High,No
A03068,vmware-vcenter-3068,VMware,vCenter,1.4.33,Medium,No
A03069,vmware-esxi-3069,VMware,ESXi,6.9.27,Medium,Yes
A03070,oracle-weblogic-3070,Oracle,WebLogic,2.5.44,Critical,Yes
A03071,apache-apache-http-server-3071,Apache,Apache HTTP Server,4.1.60,Medium,Yes
A03072,microsoft-exchange-server-3072,Microsoft,Exchange Server,4.8.24,Low,No
A03073,apache-tomcat-3073,Apache,Tomcat,6.0.98,High,No
A03074,apache-tomcat-3074,Apache,Tomcat,9.4.94,Medium,Yes
A03075,microsoft-exchange-server-3075,Microsoft,Exchange Server,7.7.41,High,No
A03076,vmware-esxi-3076,VMware,ESXi,6.3.10,Medium,No
A03077,cisco-ios-xe-3077,Cisco,IOS XE,6.4.32,High,Yes
A03078,vmware-vcenter-3078,VMware,vCenter,8.3.93,High,No
A03079,microsoft-exchange-server-3079,Microsoft,Exchange Server,1.7.51,Medium,Yes
A03080,vmware-vcenter-3080,VMware,vCenter,2.9.64,Low,No
A03081,cisco-ios-xe-3081,Cisco,IOS XE,2.9.20,Low,No
A03082,linux-centos-3082,Linux,CentOS,5.8.24,Low,No
A03083,linux-centos-3083,Linux,CentOS,4.9.90,High,Yes
A03084,vmware-vcenter-3084,VMware,vCenter,5.4.56,Medium,No
A03085,vmware-esxi-3085,VMware,ESXi,7.3.98,High,No
A03086,microsoft-exchange-server-3086,Microsoft,Exchange Server,3.3.52,Medium,Yes
A03087,linux-centos-3087,Linux,CentOS,3.5.68,High,No
A03088,apache-apache-http-server-3088,Apache,Apache HTTP Server,1.9.24,High,No
A03089,vmware-esxi-3089,VMware,ESXi,7.5.40,High,Yes
A03090,linux-ubuntu-3090,Linux,Ubuntu,8.1.97,Critical,No
A03091,oracle-weblogic-3091,Oracle,WebLogic,4.8.25,High,No
A03092,linux-ubuntu-3092,Linux,Ubuntu,2.2.39,Low,No
A03093,vmware-esxi-3093,VMware,ESXi,2.1.8,Critical,Yes
A03094,vmware-esxi-3094,VMware,ESXi,8.6.77,Medium,No
A03095,linux-ubuntu-3095,Linux,Ubuntu,5.0.19,Medium,No
A03096,vmware-vcenter-3096,VMware,vCenter,10.8.62,Critical,No
A03097,oracle-weblogic-3097,Oracle,WebLogic,8.8.3,Critical,No
A03098,vmware-esxi-3098,VMware,ESXi,5.0.41,High,Yes
A03099,microsoft-exchange-server-3099,Microsoft,Exchange Server,5.6.51,High,Yes
A03100,vmware-vcenter-3100,VMware,vCenter,7.7.86,Low,Yes
A03101,apache-tomcat-3101,Apache,Tomcat,1.7.12,High,No
A03102,oracle-oracle-db-3102,Oracle,Oracle DB,3.4.60,Low,No
A03103,vmware-esxi-3103,VMware,ESXi,4.2.57,High,No
A03104,oracle-oracle-db-3104,Oracle,Oracle DB,2.1.91,Medium,Yes
A03105,linux-ubuntu-3105,Linux,Ubuntu,7.1.32,Critical,No
A03106,oracle-oracle-db-3106,Oracle,Oracle DB,10.8.55,Low,Yes
A03107,cisco-ios-xe-3107,Cisco,IOS XE,6.5.53,Critical,No
A03108,cisco-meraki-3108,Cisco,Meraki,8.0.13,Low,No
A03109,microsoft-sql-server-3109,Microsoft,SQL Server,2.7.98,Low,No
A03110,vmware-vcenter-3110,VMware,vCenter,10.8.90,High,No
A03111,apache-apache-http-server-3111,Apache,Apache HTTP Server,8.9.31,Critical,Yes
A03112,cisco-asa-3112,Cisco,ASA,1.2.86,Critical,No
A03113,apache-tomcat-3113,Apache,Tomcat,5.5.59,Medium,Yes
A03114,linux-redhat-3114,Linux,RedHat,2.6.62,Low,No
A03115,microsoft-windows-server-3115,Microsoft,Windows Server,3.7.61,Medium,No
A03116,oracle-weblogic-3116,Oracle,WebLogic,8.8.89,Medium,No
A03117,microsoft-windows-server-3117,Microsoft,Windows Server,10.6.21,High,Yes
A03118,vmware-vcenter-3118,VMware,vCenter,8.8.21,Critical,No
A03119,cisco-asa-3119,Cisco,ASA,5.4.33,High,No
A03120,cisco-asa-3120,Cisco,ASA,4.8.97,Medium,No
A03121,apache-tomcat-3121,Apache,Tomcat,2.2.1,Medium,No
A03122,vmware-esxi-3122,VMware,ESXi,6.0.56,Low,No
A03123,microsoft-sql-server-3123,Microsoft,SQL Server,7.9.35,Critical,No
A03124,apache-tomcat-3124,Apache,Tomcat,5.1.73,Low,Yes
A03125,vmware-esxi-3125,VMware,ESXi,6.9.59,Medium,No
A03126,cisco-ios-xe-3126,Cisco,IOS XE,9.1.69,Medium,No
A03127,oracle-oracle-db-3127,Oracle,Oracle DB,5.8.32,High,No
A03128,vmware-vcenter-3128,VMware,vCenter,2.1.26,Medium,Yes
A03129,apache-apache-http-server-3129,Apache,Apache HTTP Server,3.6.69,Medium,No
A03130,cisco-ios-xe-3130,Cisco,IOS XE,6.5.70,Critical,No
A03131,microsoft-windows-server-3131,Microsoft,Windows Server,6.1.84,Critical,Yes
A03132,apache-apache-http-server-3132,Apache,Apache HTTP Server,9.1.1,Low,No
A03133,cisco-meraki-3133,Cisco,Meraki,4.6.7,Medium,No
A03134,microsoft-exchange-server-3134,Microsoft,Exchange Server,8.5.78,Low,No
A03135,vmware-esxi-3135,VMware,ESXi,4.3.92,High,No
A03136,vmware-vcenter-3136,VMware,vCenter,6.8.69,Medium,Yes
A03137,apache-apache-http-server-3137,Apache,Apache HTTP Server,5.8.96,Critical,No
A03138,vmware-esxi-3138,VMware,ESXi,5.0.94,Medium,No
A03139,linux-redhat-3139,Linux,RedHat,6.3.79,Critical,No
A03140,oracle-oracle-db-3140,Oracle,Oracle DB,7.6.23,High,No
A03141,oracle-weblogic-3141,Oracle,WebLogic,2.4.79,Medium,No
A03142,linux-centos-3142,Linux,CentOS,3.6.1,Medium,No
A03143,microsoft-sql-server-3143,Microsoft,SQL Server,4.0.55,Critical,No
A03144,linux-ubuntu-3144,Linux,Ubuntu,3.3.48,High,No
A03145,linux-ubuntu-3145,Linux,Ubuntu,7.3.13,Medium,No
A03146,cisco-ios-xe-3146,Cisco,IOS XE,1.0.75,Critical,Yes
A03147,oracle-weblogic-3147,Oracle,WebLogic,2.5.37,Medium,No
A03148,linux-ubuntu-3148,Linux,Ubuntu,8.5.95,Medium,No
A03149,vmware-esxi-3149,VMware,ESXi,7.4.42,Low,No
A03150,oracle-oracle-db-3150,Oracle,Oracle DB,2.5.1,Low,No
A03151,apache-tomcat-3151,Apache,Tomcat,10.9.73,Low,No
A03152,vmware-vcenter-3152,VMware,vCenter,6.7.13,High,No
A03153,linux-redhat-3153,Linux,RedHat,2.9.89,Low,Yes
A03154,apache-tomcat-3154,Apache,Tomcat,8.3.90,High,Yes
A03155,vmware-esxi-3155,VMware,ESXi,1.2.75,Medium,No
A03156,apache-apache-http-server-3156,Apache,Apache HTTP Server,4.8.9,Critical,No
A03157,cisco-meraki-3157,Cisco,Meraki,10.5.25,High,No
A03158,vmware-esxi-3158,VMware,ESXi,8.8.6,High,No
A03159,oracle-weblogic-3159,Oracle,WebLogic,5.4.33,Medium,No
A03160,linux-redhat-3160,Linux,RedHat,5.3.91,Low,No
A03161,oracle-oracle-db-3161,Oracle,Oracle DB,3.5.94,High,No
A03162,cisco-ios-xe-3162,Cisco,IOS XE,8.2.21,High,Yes
A03163,apache-tomcat-3163,Apache,Tomcat,3.9.21,Medium,Yes
A03164,oracle-weblogic-3164,Oracle,WebLogic,1.2.36,High,No
A03165,linux-ubuntu-3165,Linux,Ubuntu,10.3.61,Low,No
A03166,microsoft-sql-server-3166,Microsoft,SQL Server,2.5.5,High,No
A03167,vmware-esxi-3167,VMware,ESXi,1.1.37,High,Yes
A03168,oracle-weblogic-3168,Oracle,WebLogic,7.7.85,High,No
A03169,vmware-vcenter-3169,VMware,vCenter,10.2.14,Low,Yes
A03170,microsoft-sql-server-3170,Microsoft,SQL Server,10.5.1,Critical,No
A03171,vmware-vcenter-3171,VMware,vCenter,4.8.60,Low,No
A03172,cisco-meraki-3172,Cisco,Meraki,1.7.71,Medium,Yes
A03173,cisco-asa-3173,Cisco,ASA,1.0.89,Critical,Yes
A03174,vmware-vcenter-3174,VMware,vCenter,7.9.37,Low,No
A03175,cisco-meraki-3175,Cisco,Meraki,5.4.38,Medium,No
A03176,microsoft-exchange-server-3176,Microsoft,Exchange Server,3.0.15,Low,No
A03177,linux-ubuntu-3177,Linux,Ubuntu,9.5.9,Critical,Yes
A03178,apache-apache-http-server-3178,Apache,Apache HTTP Server,10.6.38,Medium,Yes
A03179,linux-redhat-3179,Linux,RedHat,8.8.21,Low,Yes
A03180,linux-centos-3180,Linux,CentOS,8.3.27,Low,No
A03181,microsoft-windows-server-3181,Microsoft,Windows Server,6.6.3,Medium,No
A03182,microsoft-sql-server-3182,Microsoft,SQL Server,4.4.77,High,Yes
A03183,microsoft-windows-server-3183,Microsoft,Windows Server,4.0.22,Medium,No
A03184,apache-tomcat-3184,Apache,Tomcat,9.2.41,Critical,Yes
A03185,vmware-esxi-3185,VMware,ESXi,1.3.55,Medium,No
A03186,vmware-vcenter-3186,VMware,vCenter,1.7.45,Low,No
A03187,microsoft-sql-server-3187,Microsoft,SQL Server,7.0.62,Medium,No
A03188,oracle-weblogic-3188,Oracle,WebLogic,10.6.58,Low,No
A03189,cisco-meraki-3189,Cisco,Meraki,4.8.97,High,No
A03190,cisco-meraki-3190,Cisco,Meraki,9.8.65,Low,No
A03191,apache-apache-http-server-3191,Apache,Apache HTTP Server,8.7.64,High,No
A03192,apache-apache-http-server-3192,Apache,Apache HTTP Server,10.5.40,Medium,No
A03193,oracle-oracle-db-3193,Oracle,Oracle DB,2.3.13,Low,No
A03194,apache-apache-http-server-3194,Apache,Apache HTTP Server,9.1.75,Medium,No
A03195,vmware-esxi-3195,VMware,ESXi,5.6.30,Medium,No
A03196,apache-tomcat-3196,Apache,Tomcat,1.1.10,Low,No
A03197,cisco-meraki-3197,Cisco,Meraki,7.1.80,Critical,No
